chr	start	end	length	CpGcount	GCcontent	pctGC	obsExp
chrX	152833957	152834161	205	13	122	0.595	0.717
chrX	152835147	152835460	314	13	157	0.5	0.722
chrX	152845457	152845815	359	26	209	0.582	0.934
chrX	152854799	152854888	90	7	60	0.667	0.707
chrX	152857760	152858080	321	17	193	0.601	0.587
chrX	152864026	152865297	1272	154	931	0.732	0.911
chrX	152872060	152872228	169	13	103	0.609	0.829
chrX	152875366	152876146	781	61	532	0.681	0.679
chrX	152887504	152887966	463	21	250	0.54	0.624
chrX	152892531	152892842	312	17	205	0.657	0.518
chrX	152907607	152908707	1101	99	778	0.707	0.739
chrX	152909046	152910160	1115	113	796	0.714	0.812
chrX	152912567	152913700	1134	125	828	0.73	0.827
chrX	152915411	152915959	549	30	362	0.659	0.505
chrX	152927627	152928114	488	38	299	0.613	0.84
chrX	152938463	152939581	1119	125	839	0.75	0.827
chrX	152939967	152940225	259	16	148	0.571	0.894
chrX	152953121	152954892	1772	236	1394	0.787	0.862
chrX	152958339	152958572	234	12	156	0.667	0.464
chrX	152959251	152959401	151	11	104	0.689	0.616
chrX	152959810	152960210	401	22	257	0.641	0.546
chrX	152988978	152990428	1451	159	1070	0.737	0.81
chrX	152990726	152992066	1341	97	928	0.692	0.605
chrX	153008684	153009387	704	41	482	0.685	0.501
chrX	153009689	153010001	313	20	211	0.674	0.597
chrX	153032519	153033345	827	63	583	0.705	0.613
chrX	153038857	153039024	168	12	119	0.708	0.579
chrX	153039331	153040517	1187	73	823	0.693	0.513
chrX	153041257	153041553	297	20	194	0.653	0.645
chrX	153041979	153042176	198	20	169	0.854	0.844
chrX	153046386	153047018	633	46	434	0.686	0.619
chrX	153049487	153049629	143	10	103	0.72	0.593
chrX	153050264	153050624	361	19	240	0.665	0.494
chrX	153050799	153051376	578	26	352	0.609	0.485
chrX	153052224	153052329	106	9	72	0.679	0.785
chrX	153056280	153056625	346	13	195	0.564	0.479
chrX	153059307	153060754	1448	139	975	0.673	0.847
chrX	153068449	153070494	2046	157	1356	0.663	0.699
chrX	153072267	153072796	530	30	348	0.657	0.532
chrX	153073590	153073890	301	20	206	0.684	0.583
chrX	153084196	153084912	717	65	496	0.692	0.767
chrX	153094069	153094717	649	47	417	0.643	0.705
chrX	153094979	153096732	1754	226	1362	0.777	0.856
chrX	153096904	153096997	94	6	71	0.755	0.482
chrX	153130561	153130653	93	8	64	0.688	0.745
chrX	153141021	153141348	328	21	215	0.655	0.596
chrX	153151017	153152257	1241	132	932	0.751	0.756
chrX	153171185	153171730	546	33	359	0.658	0.559
chrX	153175181	153175337	157	17	112	0.713	0.861
chrX	153175487	153176311	825	51	570	0.691	0.519
chrX	153186941	153187234	294	20	206	0.701	0.559
chrX	153191520	153191792	273	37	209	0.766	0.949
chrX	153193028	153193149	122	11	80	0.656	0.895
chrX	153193514	153194075	562	70	416	0.74	0.909
chrX	153200001	153201167	1167	136	865	0.741	0.849
chrX	153209279	153209597	319	17	194	0.608	0.584
chrX	153209804	153210186	383	20	258	0.674	0.489
chrX	153217660	153218273	614	32	414	0.674	0.462
chrX	153218882	153219138	257	21	172	0.669	0.742
chrX	153219665	153220624	960	64	652	0.679	0.589
chrX	153225739	153225807	69	7	45	0.652	0.955
chrX	153226292	153226558	267	15	164	0.614	0.598
chrX	153228064	153228302	239	10	128	0.536	0.617
chrX	153229369	153229689	321	15	191	0.595	0.528
chrX	153235280	153235487	208	15	124	0.596	0.833
chrX	153235600	153235775	176	10	117	0.665	0.514
chrX	153236135	153238481	2347	269	1641	0.699	0.945
chrX	153247386	153248296	911	60	579	0.636	0.652
chrX	153254166	153254284	119	7	69	0.58	0.704
chrX	153271887	153272044	158	9	79	0.5	0.912
chrX	153272503	153273292	790	33	444	0.562	0.533
chrX	153284786	153285820	1035	128	785	0.758	0.861
chrX	153295906	153296002	97	10	66	0.68	0.891
chrX	153296282	153296842	561	30	341	0.608	0.581
chrX	153362071	153363634	1564	169	1080	0.691	0.914
chrX	153390969	153391314	346	19	208	0.601	0.623
chrX	153402290	153402670	381	39	259	0.68	0.886
chrX	153409212	153409562	351	18	216	0.615	0.544
chrX	153424273	153424431	159	10	90	0.566	0.811
chrX	153434018	153434393	376	16	188	0.5	0.694
chrX	153461403	153461523	121	8	64	0.529	0.954
chrX	153471131	153471522	392	17	197	0.503	0.698
chrX	153498521	153498679	159	10	90	0.566	0.811
chrX	153508939	153509330	392	17	197	0.503	0.698
chrX	153523305	153524585	1281	71	783	0.611	0.594
chrX	153561084	153561362	279	24	186	0.667	0.776
chrX	153569583	153571854	2272	224	1583	0.697	0.813
chrX	153572207	153572561	355	23	229	0.645	0.624
chrX	153573108	153573624	517	33	361	0.698	0.525
chrX	153583285	153583517	233	14	148	0.635	0.601
chrX	153583858	153584046	189	14	126	0.667	0.692
chrX	153585793	153585945	153	15	97	0.634	0.984
chrX	153587976	153588894	919	57	598	0.651	0.586
chrX	153590868	153590955	88	9	57	0.648	0.978
chrX	153592992	153593358	367	23	234	0.638	0.66
chrX	153594464	153594810	347	17	224	0.646	0.477
chrX	153595726	153596056	331	18	216	0.653	0.511
chrX	153598964	153600582	1619	168	1160	0.716	0.809
chrX	153602783	153603292	510	79	395	0.775	1.034
chrX	153606427	153608238	1812	220	1306	0.721	0.942
chrX	153615248	153615770	523	32	359	0.686	0.521
chrX	153616296	153616686	391	23	250	0.639	0.576
chrX	153616994	153619295	2302	228	1604	0.697	0.817
chrX	153625721	153626366	646	55	442	0.684	0.728
chrX	153626500	153627325	826	74	493	0.597	1.006
chrX	153627540	153627790	251	13	137	0.546	0.696
chrX	153639778	153640604	827	92	603	0.729	0.837
chrX	153656769	153657417	649	67	456	0.703	0.847
chrX	153664769	153666066	1298	167	963	0.742	0.935
chrX	153672320	153673006	687	92	519	0.755	0.944
chrX	153678288	153678870	583	28	371	0.636	0.475
chrX	153686150	153687070	921	131	727	0.789	0.924
chrX	153688641	153689103	463	31	303	0.654	0.625
chrX	153689563	153689728	166	16	101	0.608	1.044
chrX	153692197	153692581	385	28	270	0.701	0.595
chrX	153693253	153693525	273	16	179	0.656	0.549
chrX	153694383	153694765	383	30	259	0.676	0.685
chrX	153695647	153695997	351	24	229	0.652	0.643
chrX	153696180	153696848	669	43	443	0.662	0.59
chrX	153699453	153699586	134	9	77	0.575	0.825
chrX	153706533	153707947	1415	112	940	0.664	0.741
chrX	153714309	153715341	1033	132	795	0.77	0.872
chrX	153718722	153719408	687	76	502	0.731	0.83
chrX	153734911	153735165	255	19	182	0.714	0.59
chrX	153744123	153745617	1495	107	957	0.64	0.699
chrX	153760525	153761229	705	40	448	0.635	0.562
chrX	153763190	153763372	183	12	126	0.689	0.568
chrX	153774863	153776548	1686	162	1104	0.655	0.897
chrX	153784660	153786213	1554	90	994	0.64	0.574
chrX	153786673	153787317	645	32	410	0.636	0.505
chrX	153788576	153788854	279	27	195	0.699	0.802
chrX	153791654	153791997	344	15	223	0.648	0.444
chrX	153792177	153792372	196	14	134	0.684	0.625
chrX	153796276	153797273	998	49	574	0.575	0.594
chrX	153797408	153797978	571	32	364	0.637	0.565
chrX	153798841	153799214	374	20	212	0.567	0.667
chrX	153812877	153813675	799	60	583	0.73	0.569
chrX	153814982	153815106	125	8	62	0.496	1.115
chrX	153817922	153818035	114	9	66	0.579	0.987
chrX	153818575	153818768	194	10	118	0.608	0.558
chrX	153842232	153842389	158	10	98	0.62	0.659
chrX	153842923	153843026	104	9	62	0.596	1
chrX	153845839	153846023	185	9	102	0.551	0.641
chrX	153847302	153848112	811	57	590	0.727	0.533
chrX	153861763	153862174	412	19	232	0.563	0.582
chrX	153863015	153864698	1684	85	1001	0.594	0.575
chrX	153868614	153868787	174	12	115	0.661	0.668
chrX	153868957	153869297	341	16	217	0.636	0.491
chrX	153872125	153872379	255	28	190	0.745	0.791
chrX	153873616	153874286	671	35	430	0.641	0.52
chrX	153874745	153876305	1561	93	999	0.64	0.589
chrX	153880246	153880871	626	28	376	0.601	0.496
chrX	153881622	153882432	811	57	589	0.726	0.535
chrX	153978699	153979651	953	108	685	0.719	0.879
chrX	153990807	153991944	1138	111	753	0.662	0.896
chrX	154033409	154034093	685	62	472	0.689	0.764
chrX	154112752	154113567	816	58	519	0.636	0.707
chrX	154114211	154116572	2362	202	1511	0.64	0.84
chrX	154118189	154118233	45	5	22	0.489	1.875
chrX	154254947	154255697	751	89	530	0.706	0.953
chrX	154299063	154300437	1375	120	901	0.655	0.813
chrX	154315400	154315584	185	13	119	0.643	0.693
chrX	154444503	154445350	848	56	524	0.618	0.709
chrX	154452046	154452830	785	56	538	0.685	0.612
chrX	154493343	154493880	538	47	349	0.649	0.83
chrX	154534578	154534813	236	16	140	0.593	0.778
chrX	154609923	154610678	756	56	476	0.63	0.748
chrX	154611283	154613686	2404	204	1546	0.643	0.824
chrX	154615295	154615339	45	5	22	0.489	1.875
chrX	154651770	154652082	313	20	189	0.604	0.707
chrX	154686393	154688770	2378	203	1532	0.644	0.826
chrX	154689369	154690174	806	56	509	0.632	0.702
chrX	154751381	154751657	277	23	166	0.599	0.936
chrX	154842190	154842706	517	38	348	0.673	0.66
chrX	155104087	155104443	357	24	202	0.566	0.845
chrX	155110696	155111308	613	44	379	0.618	0.759
chrX	155137506	155138051	546	40	369	0.676	0.643
chrX	155245138	155245323	186	11	110	0.591	0.677
chrX	155246131	155246559	429	31	276	0.643	0.7
chrX	155258483	155259395	913	128	650	0.712	1.108
chrY	14064	14794	731	71	483	0.661	0.921
chrY	18784	20090	1307	127	903	0.691	0.821
chrY	20212	20620	409	25	240	0.587	0.713
chrY	20747	21353	607	24	321	0.529	0.566
chrY	98377	100088	1712	125	1062	0.62	0.765
chrY	116562	117708	1147	89	772	0.673	0.829
chrY	120455	120672	218	21	141	0.647	0.962
chrY	121695	121838	144	14	93	0.646	0.938
chrY	122657	123052	396	29	262	0.662	0.669
chrY	127986	128237	252	15	159	0.631	0.609
chrY	134524	137840	3317	158	1965	0.592	0.555
chrY	142275	143761	1487	103	1020	0.686	0.593
chrY	145479	145682	204	14	106	0.52	1.054
chrY	147150	147793	644	41	505	0.784	0.633
chrY	150104	150385	282	24	206	0.73	0.685
chrY	152275	152439	165	7	81	0.491	0.766
chrY	155335	155506	172	14	107	0.622	0.841
chrY	157270	157752	483	34	328	0.679	0.676
chrY	158240	158371	132	10	83	0.629	0.8
chrY	159709	159951	243	18	161	0.663	0.675
chrY	161938	162075	138	12	99	0.717	0.696
chrY	165232	166033	802	46	435	0.542	0.784
chrY	169820	169962	143	10	93	0.65	0.662
chrY	171319	171882	564	36	352	0.624	0.655
chrY	174077	174800	724	53	494	0.682	0.63
chrY	175775	175963	189	9	98	0.519	0.719
chrY	177599	178557	959	78	654	0.682	0.709
chrY	179346	179901	556	48	375	0.674	0.76
chrY	180834	181061	228	23	154	0.675	0.9
chrY	231504	231794	291	11	126	0.433	0.814
chrY	234089	235041	953	39	567	0.595	0.49
chrY	238543	238833	291	24	203	0.698	0.687
chrY	241447	243647	2201	143	1522	0.692	0.543
chrY	244067	244658	592	40	411	0.694	0.561
chrY	244770	244957	188	19	132	0.702	0.823
chrY	245071	246510	1440	105	937	0.651	0.69
chrY	247056	247599	544	29	293	0.539	0.735
chrY	248230	249911	1682	136	1070	0.636	0.803
chrY	251060	255579	4520	366	3102	0.686	0.691
chrY	255761	256545	785	59	539	0.687	0.647
chrY	256953	258874	1922	176	1305	0.679	0.797
chrY	260002	260313	312	15	178	0.571	0.591
chrY	260561	260746	186	8	104	0.559	0.554
chrY	260935	262066	1132	81	736	0.65	0.688
chrY	263042	263627	586	46	370	0.631	0.791
chrY	265699	265883	185	10	108	0.584	0.649
chrY	266038	266391	354	24	192	0.542	0.922
chrY	266560	266898	339	18	180	0.531	0.754
chrY	267908	267987	80	6	51	0.638	0.857
chrY	268676	269931	1256	107	835	0.665	0.775
chrY	271710	272416	707	51	445	0.629	0.73
chrY	273983	275054	1072	62	663	0.618	0.64
chrY	278839	279751	913	69	666	0.729	0.568
chrY	279884	281342	1459	78	878	0.602	0.591
chrY	281539	282622	1084	67	698	0.644	0.597
chrY	282815	283011	197	12	107	0.543	0.882
chrY	283804	286512	2709	213	1744	0.644	0.763
chrY	287261	288979	1719	76	1068	0.621	0.458
chrY	289358	289565	208	10	104	0.5	0.77
chrY	296996	298351	1356	163	954	0.704	0.983
chrY	303039	303095	57	5	30	0.526	1.272
chrY	308453	308609	157	10	93	0.592	0.728
chrY	309264	309390	127	8	75	0.591	0.726
chrY	313874	314575	702	31	416	0.593	0.503
chrY	316670	316929	260	21	161	0.619	0.843
chrY	317372	319649	2278	203	1351	0.593	1.02
chrY	324180	324734	555	34	360	0.649	0.582
chrY	326968	327200	233	13	138	0.592	0.643
chrY	329669	330372	704	53	463	0.658	0.715
chrY	332467	332930	464	27	282	0.608	0.63
chrY	335794	336134	341	20	219	0.642	0.569
chrY	336448	336944	497	25	301	0.606	0.554
chrY	337953	339085	1133	84	730	0.644	0.72
chrY	341916	342125	210	13	123	0.586	0.73
chrY	344676	344911	236	21	143	0.606	0.995
chrY	346368	346506	139	10	88	0.633	0.721
chrY	348270	348938	669	43	367	0.549	0.864
chrY	370346	370721	376	20	217	0.577	0.65
chrY	370937	371459	523	17	293	0.56	0.427
chrY	371777	371982	206	19	140	0.68	0.807
chrY	372112	372386	275	15	150	0.545	0.817
chrY	373205	374033	829	36	467	0.563	0.552
chrY	376346	376585	240	15	135	0.562	0.798
chrY	382501	382748	248	8	112	0.452	0.643
chrY	383351	383734	384	16	190	0.495	0.687
chrY	386808	387183	376	28	213	0.566	0.928
chrY	387482	387847	366	25	211	0.577	0.84
chrY	388319	388496	178	9	110	0.618	0.544
chrY	393410	393980	571	29	281	0.492	0.855
chrY	404917	405514	598	21	318	0.532	0.497
chrY	408130	408282	153	16	103	0.673	0.949
chrY	410223	410486	264	8	113	0.428	0.664
chrY	410626	411855	1230	65	700	0.569	0.654
chrY	421333	421446	114	5	63	0.553	0.582
chrY	437090	437297	208	10	106	0.51	0.741
chrY	442052	442161	110	5	50	0.455	0.955
chrY	447518	448192	675	37	373	0.553	0.72
chrY	456296	456429	134	9	83	0.619	0.731
chrY	463395	463652	258	12	130	0.504	0.737
chrY	465056	465297	242	14	143	0.591	0.672
chrY	466546	467325	780	30	377	0.483	0.659
chrY	474630	474870	241	12	112	0.465	0.922
chrY	499779	499888	110	11	65	0.591	1.152
chrY	500283	500543	261	9	122	0.467	0.652
chrY	501934	502147	214	11	111	0.519	0.765
chrY	504699	504808	110	7	49	0.445	1.296
chrY	529761	531477	1717	122	1143	0.666	0.642
chrY	532057	532100	44	6	24	0.545	1.886
chrY	534355	535314	960	72	619	0.645	0.726
chrY	538176	538303	128	7	64	0.5	0.907
chrY	540526	542182	1657	164	1078	0.651	0.936
chrY	542889	544246	1358	65	787	0.58	0.583
chrY	544765	544990	226	23	156	0.69	0.858
chrY	545189	545726	538	57	359	0.667	0.952
chrY	546084	546413	330	18	205	0.621	0.566
chrY	547643	547984	342	9	169	0.494	0.433
chrY	548184	548552	369	23	181	0.491	1.056
chrY	552919	553372	454	39	296	0.652	0.819
chrY	554919	556065	1147	107	778	0.678	0.813
chrY	560209	561519	1311	56	696	0.531	0.607
chrY	572937	573172	236	17	124	0.525	1.044
chrY	574676	574800	125	9	71	0.568	0.934
chrY	577811	577986	176	9	93	0.528	0.739
chrY	583134	583216	83	6	48	0.578	0.904
chrY	590129	591148	1020	50	526	0.516	0.771
chrY	605580	605746	167	12	86	0.515	1.105
chrY	609207	609311	105	10	57	0.543	1.296
chrY	627339	627430	92	6	53	0.576	0.793
chrY	632133	632266	134	8	73	0.545	0.806
chrY	645281	645502	222	12	129	0.581	0.652
chrY	664535	664665	131	8	64	0.489	1.023
chrY	692367	692474	108	5	57	0.528	0.682
chrY	700807	701207	401	17	226	0.564	0.534
chrY	701480	702001	522	32	295	0.565	0.772
chrY	702134	702242	109	5	54	0.495	0.749
chrY	704196	704350	155	13	96	0.619	0.906
chrY	715817	715965	149	8	76	0.51	0.84
chrY	727693	727850	158	9	90	0.57	0.756
chrY	730449	730832	384	13	204	0.531	0.489
chrY	752609	753065	457	14	227	0.497	0.513
chrY	753998	754393	396	15	215	0.543	0.517
chrY	777383	777688	306	13	161	0.526	0.623
chrY	782713	783201	489	22	246	0.503	0.933
chrY	784864	785062	199	11	92	0.462	1.039
chrY	795002	795115	114	9	61	0.535	1.118
chrY	814056	814154	99	6	41	0.414	1.421
chrY	816671	816780	110	8	67	0.609	0.784
chrY	828103	830625	2523	74	1196	0.474	0.537
chrY	830952	831482	531	28	275	0.518	0.791
chrY	869590	869709	120	7	59	0.492	0.979
chrY	870493	870597	105	7	60	0.571	0.82
chrY	877615	877896	282	14	152	0.539	0.74
chrY	883889	884171	283	14	153	0.541	0.682
chrY	900751	900978	228	14	128	0.561	0.799
chrY	916584	916673	90	7	42	0.467	1.432
chrY	920759	920820	62	6	39	0.629	0.995
chrY	934853	935218	366	17	171	0.467	0.851
chrY	939817	940558	742	28	350	0.472	0.683
chrY	942436	943175	740	31	427	0.577	0.506
chrY	946000	946237	238	11	130	0.546	0.621
chrY	970502	971006	505	23	265	0.525	0.663
chrY	977536	977642	107	7	50	0.467	1.335
chrY	979656	980095	440	16	220	0.5	0.584
chrY	987647	988115	469	23	233	0.497	0.798
chrY	1050011	1050479	469	24	234	0.499	0.825
chrY	1068032	1068131	100	7	63	0.63	0.714
chrY	1069095	1069171	77	5	41	0.532	0.944
chrY	1070358	1070518	161	6	79	0.491	0.631
chrY	1143457	1143540	84	4	49	0.583	0.602
chrY	1143923	1144066	144	10	94	0.653	0.667
chrY	1145029	1145105	77	5	41	0.532	0.944
chrY	1146272	1146497	226	12	115	0.509	0.834
chrY	1160770	1161273	504	18	238	0.472	0.759
chrY	1161513	1161600	88	5	46	0.523	0.838
chrY	1162023	1162363	341	12	200	0.587	0.423
chrY	1167238	1167312	75	8	42	0.56	1.361
chrY	1185564	1185678	115	7	59	0.513	0.927
chrY	1188959	1189135	177	9	92	0.52	0.766
chrY	1190407	1190500	94	8	49	0.521	1.258
chrY	1196772	1196875	104	5	48	0.462	0.944
chrY	1197706	1198265	560	27	312	0.557	0.647
chrY	1271254	1271434	181	16	105	0.58	1.051
chrY	1275152	1275431	280	13	132	0.471	0.855
chrY	1304216	1305354	1139	103	898	0.788	0.582
chrY	1308606	1308911	306	16	177	0.578	0.625
chrY	1317648	1318081	434	28	244	0.562	0.821
chrY	1337812	1337919	108	7	54	0.5	1.091
chrY	1357585	1357751	167	10	85	0.509	0.926
chrY	1361679	1361759	81	6	50	0.617	0.779
chrY	1363280	1363433	154	10	99	0.643	0.634
chrY	1369525	1369661	137	9	85	0.62	0.719
chrY	1410638	1410799	162	11	96	0.593	0.774
chrY	1421087	1421483	397	31	236	0.594	0.886
chrY	1434160	1436743	2584	427	2146	0.83	1.31
chrY	1447571	1447688	118	15	80	0.678	1.113
chrY	1454239	1454368	130	10	75	0.577	0.938
chrY	1455102	1455756	655	39	370	0.565	0.75
chrY	1455950	1456423	474	39	305	0.643	0.807
chrY	1458146	1458598	453	36	283	0.625	0.815
chrY	1460447	1461960	1514	183	1122	0.741	0.901
chrY	1470040	1470239	200	10	129	0.645	0.489
chrY	1481673	1481898	226	12	131	0.58	0.641
chrY	1484943	1485403	461	19	248	0.538	0.588
chrY	1487918	1488082	165	13	111	0.673	0.696
chrY	1496755	1496961	207	21	138	0.667	0.913
chrY	1500770	1501375	606	33	384	0.634	0.549
chrY	1503876	1504144	269	19	161	0.599	0.792
chrY	1508002	1508331	330	28	210	0.636	0.858
chrY	1511998	1512775	778	57	464	0.596	0.914
chrY	1521663	1523351	1689	149	1229	0.728	0.672
chrY	1534451	1535536	1086	96	697	0.642	0.87
chrY	1576384	1576572	189	20	125	0.661	0.968
chrY	1576741	1576862	122	9	78	0.639	0.746
chrY	1604440	1604559	120	10	70	0.583	0.983
chrY	1604889	1605084	196	9	92	0.469	0.834
chrY	1605753	1606270	518	28	309	0.597	0.608
chrY	1610040	1610125	86	5	43	0.5	0.943
chrY	1652016	1652175	160	8	85	0.531	0.721
chrY	1660388	1663101	2714	178	1750	0.645	0.647
chrY	1664013	1664954	942	48	535	0.568	0.671
chrY	1665878	1666412	535	28	331	0.619	0.561
chrY	1667026	1671076	4051	271	2610	0.644	0.645
chrY	1684051	1684217	167	9	95	0.569	0.666
chrY	1692931	1693120	190	12	108	0.568	0.786
chrY	1729118	1729338	221	19	138	0.624	0.889
chrY	1778304	1778547	244	19	145	0.594	0.882
chrY	1832768	1833970	1203	47	622	0.517	0.606
chrY	1924922	1925266	345	15	196	0.568	0.54
chrY	1994152	1994354	203	13	105	0.517	1.025
chrY	2110489	2111374	886	42	491	0.554	0.617
chrY	2138345	2138609	265	12	146	0.551	0.598
chrY	2163864	2164128	265	15	139	0.525	0.833
chrY	2193249	2193601	353	19	188	0.533	0.766
chrY	2241039	2241149	111	8	55	0.495	1.194
chrY	2313589	2315033	1445	48	762	0.527	0.478
chrY	2320123	2320702	580	29	315	0.543	0.681
chrY	2325949	2326046	98	4	52	0.531	0.581
chrY	2331986	2332921	936	41	502	0.536	0.609
chrY	2336649	2337627	979	40	533	0.544	0.557
chrY	2342557	2342657	101	5	57	0.564	0.623
chrY	2347555	2347790	236	10	128	0.542	0.577
chrY	2352632	2353004	373	19	209	0.56	0.649
chrY	2354535	2355231	697	32	377	0.541	0.628
chrY	2356771	2359041	2271	151	1435	0.632	0.667
chrY	2368384	2369097	714	108	584	0.818	0.911
chrY	2450084	2450297	214	9	111	0.519	0.631
chrY	2451529	2452066	538	57	405	0.753	0.749
chrY	2452228	2452786	559	82	458	0.819	0.908
chrY	2476690	2477850	1161	101	809	0.697	0.72
chrY	2558732	2560182	1451	120	952	0.656	0.772
chrY	2571247	2571600	354	17	156	0.441	0.995
chrY	2572163	2572372	210	9	99	0.471	0.781
chrY	2594302	2594563	262	14	136	0.519	0.796
chrY	2604373	2604492	120	5	54	0.45	0.833
chrY	2635366	2635905	540	20	299	0.554	0.484
chrY	2655055	2655616	562	30	287	0.511	0.819
chrY	2657887	2658353	467	34	303	0.649	0.692
chrY	2709442	2710248	807	38	405	0.502	0.751
chrY	2802975	2804338	1364	146	931	0.683	0.925
